iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,total_vaccinations_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
USA,North America,United States,2020/8/28,5902010,46950,41719.143,181926,962,913.286,17830.703,141.842,126.039,549.621,2.906,2.759,0.95,7558,22.834,37351,112.842,,,,,964872,88396888,267.058,2.915,830376,2.509,,,tests performed,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/8/29,5947311,45301,42004.857,182773,847,894.571,17967.563,136.86,126.902,552.18,2.559,2.703,0.94,7413,22.396,36516,110.319,,,,,785883,89182771,269.432,2.374,831585,2.512,0.056,17.9,tests performed,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/8/30,5981967,34656,42036.286,183214,441,892,18072.263,104.7,126.997,553.512,1.332,2.695,0.93,7268,21.958,35801,108.159,742,2.242,10080,30.453,610666,89793437,271.277,1.845,839944,2.538,,,tests performed,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/8/31,6017097,35130,41852,183809,595,913,18178.395,106.132,126.44,555.31,1.798,2.758,0.93,7043,21.278,35423,107.017,,,,,649749,90443186,273.24,1.963,840049,2.538,,,tests performed,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/9/1,6058945,41848,42099.143,184858,1049,889.143,18304.823,126.428,127.187,558.479,3.169,2.686,0.94,7090,21.42,35334,106.748,,,,,882969,91326155,275.908,2.668,840306,2.539,,,tests performed,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/9/2,6100018,41073,41445.714,185902,1044,862.143,18428.91,124.087,125.213,561.633,3.154,2.605,0.95,7087,21.411,35667,107.754,,,,,993715,92319870,278.91,3.002,840548,2.539,,,tests performed,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/9/3,6143817,43799,41251,186960,1058,856.571,18561.232,132.322,124.624,564.829,3.196,2.588,0.96,6921,20.909,34747,104.975,,,,,1006936,93326806,281.952,3.042,842113,2.544,,,tests performed,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/9/4,6193992,50175,41711.714,187921,961,856.429,18712.817,151.585,126.016,567.733,2.903,2.587,0.95,6924,20.918,34191,103.295,,,,,1036066,94362872,285.082,3.13,852283,2.575,,,tests performed,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/9/5,6237103,43111,41398.857,188698,777,846.429,18843.061,130.244,125.071,570.08,2.347,2.557,0.93,6766,20.441,33626,101.588,,,,,793809,95156681,287.48,2.398,853416,2.578,0.053,18.9,tests performed,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/9/6,6268531,31428,40937.714,189109,411,842.143,18938.009,94.948,123.678,571.322,1.242,2.544,0.9,6700,20.242,32497,98.177,686,2.072,8507,25.701,557062,95713743,289.163,1.683,845758,2.555,,,tests performed,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/9/7,6291963,23432,39266.571,189390,281,797.286,19008.8,70.791,118.629,572.171,0.849,2.409,0.88,6630,20.03,32116,97.026,,,,,403479,96117222,290.382,1.219,810577,2.449,,,tests performed,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/9/8,6319097,27134,37164.571,189842,452,712,19090.775,81.975,112.279,573.536,1.366,2.151,0.89,6542,19.764,32345,97.718,,,,,642459,96759681,292.323,1.941,776218,2.345,,,tests performed,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/9/9,6353027,33930,36144.143,190999,1157,728.143,19193.282,102.507,109.196,577.032,3.495,2.2,0.93,6646,20.078,32647,98.631,,,,,923223,97682904,295.112,2.789,766148,2.315,,,tests performed,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/9/10,6389235,36208,35059.714,191911,912,707.286,19302.67,109.389,105.92,579.787,2.755,2.137,0.96,6531,19.731,32536,98.295,,,,,1056144,98739048,298.303,3.191,773177,2.336,,,tests performed,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/9/11,6436624,47389,34661.714,193115,1204,742,19445.838,143.168,104.717,583.424,3.637,2.242,0.99,6379,19.272,31529,95.253,,,,,1069395,99808443,301.534,3.231,777939,2.35,,,tests performed,,,67.13,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/9/12,6477526,40902,34346.143,193830,715,733.143,19569.408,123.57,103.764,585.584,2.16,2.215,1,6451,19.489,30758,92.924,,,,,845934,100654377,304.089,2.556,785385,2.373,0.05,20,tests performed,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/9/13,6511799,34273,34752.571,194224,394,730.714,19672.951,103.543,104.992,586.775,1.19,2.208,1,6233,18.831,29921,90.395,567,1.713,8076,24.399,616490,101270867,305.952,1.862,793875,2.398,,,tests performed,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/9/14,6545665,33866,36243.143,194638,414,749.714,19775.265,102.313,109.495,588.026,1.251,2.265,1.01,6238,18.846,30045,90.77,,,,,689627,101960494,308.035,2.083,834753,2.522,,,tests performed,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/9/15,6585107,39442,38001.429,195926,1288,869.143,19894.424,119.159,114.807,591.917,3.891,2.626,1.03,6310,19.063,30447,91.984,,,,,962680,102923174,310.944,2.908,880499,2.66,,,tests performed,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/9/16,6623637,38530,38658.571,196913,987,844.857,20010.828,116.404,116.792,594.899,2.982,2.552,1.04,6308,19.057,30362,91.727,,,,,1111841,104035015,314.303,3.359,907444,2.742,,,tests performed,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/9/17,6668590,44953,39907.857,197778,865,838.143,20146.636,135.809,120.567,597.512,2.613,2.532,1.06,6278,18.967,30007,90.655,,,,,1121459,105156474,317.691,3.388,916775,2.77,,,tests performed,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/9/18,6717565,48975,40134.429,198700,922,797.857,20294.596,147.96,121.251,600.297,2.785,2.41,1.07,6175,18.655,29652,89.582,,,,,1193514,106349988,321.296,3.606,934506,2.823,,,tests performed,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/9/19,6759863,42298,40333.857,199415,715,797.857,20422.384,127.787,121.854,602.457,2.16,2.41,1.07,6163,18.619,29185,88.172,,,,,910850,107260838,324.048,2.752,943780,2.851,0.05,20,tests performed,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/9/20,6798261,38398,40923.143,199664,249,777.143,20538.389,116.005,123.634,603.21,0.752,2.348,1.06,6100,18.429,28724,86.779,589,1.779,8405,25.393,610402,107871240,325.892,1.844,942910,2.849,,,tests performed,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/9/21,6849919,51658,43464.857,200084,420,778,20694.454,156.065,131.313,604.479,1.269,2.35,1.06,6140,18.55,28873,87.229,,,,,724373,108595613,328.081,2.188,947874,2.864,,,tests performed,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/9/22,6889482,39563,43482.143,201095,1011,738.429,20813.979,119.525,131.365,607.533,3.054,2.231,1.04,6196,18.719,29658,89.6,,,,,992137,109587750,331.078,2.997,952082,2.876,,,tests performed,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/9/23,6928137,38655,43500,202179,1084,752.286,20930.76,116.782,131.419,610.808,3.275,2.273,1.04,6203,18.74,30021,90.697,,,,,1163175,110750925,334.592,3.514,959416,2.899,,,tests performed,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/9/24,6974336,46199,43678,203100,921,760.286,21070.333,139.573,131.957,613.59,2.782,2.297,1.04,6269,18.939,30158,91.111,,,,,1164928,111915853,338.112,3.519,965626,2.917,,,tests performed,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/9/25,7022042,47706,43496.714,204026,926,760.857,21214.459,144.126,131.409,616.388,2.798,2.299,1.04,6220,18.791,29900,90.332,,,,,1097567,113013420,341.428,3.316,951919,2.876,,,tests performed,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/9/26,7066289,44247,43775.143,204780,754,766.429,21348.134,133.676,132.25,618.666,2.278,2.315,1.02,6143,18.559,29670,89.637,,,,,909011,113922431,344.174,2.746,951656,2.875,0.052,19.2,tests performed,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/9/27,7103508,37219,43606.714,205069,289,772.143,21460.578,112.443,131.741,619.539,0.873,2.333,1.01,6170,18.64,29579,89.362,769,2.323,8696,26.272,585373,114507804,345.942,1.768,948081,2.864,,,tests performed,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/9/28,7135817,32309,40842.571,205401,332,759.571,21558.187,97.609,123.39,620.542,1.003,2.295,1,6052,18.284,29688,89.691,,,,,648878,115156682,347.903,1.96,937296,2.832,,,tests performed,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/9/29,7178637,42820,41307.857,206285,884,741.429,21687.552,129.365,124.796,623.213,2.671,2.24,1.02,6181,18.674,30583,92.395,,,,,962910,116119592,350.812,2.909,933120,2.819,,,tests performed,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/9/30,7219993,41356,41693.714,207227,942,721.143,21812.493,124.942,125.962,626.058,2.846,2.179,1.04,6236,18.84,31018,93.709,,,,,1181339,117300931,354.381,3.569,935715,2.827,,,tests performed,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/10/1,7265472,45479,41590.857,208081,854,711.571,21949.891,137.398,125.651,628.638,2.58,2.15,1.06,6263,18.921,30951,93.507,,,,,1184422,118485353,357.959,3.578,938500,2.835,,,tests performed,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/10/2,7319889,54417,42549.571,209008,927,711.714,22114.291,164.4,128.548,631.439,2.801,2.15,1.07,6194,18.713,30877,93.283,,,,,1158502,119643855,361.459,3.5,947205,2.862,,,tests performed,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/10/3,7368376,48487,43155.286,209695,687,702.143,22260.777,146.485,130.377,633.515,2.076,2.121,1.06,6073,18.347,30209,91.265,,,,,952850,120596705,364.338,2.879,953468,2.881,0.053,18.9,tests performed,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/10/4,7404432,36056,42989.143,210049,354,711.429,22369.706,108.93,129.876,634.584,1.069,2.149,1.05,6056,18.296,30063,90.824,679,2.051,9423,28.468,635479,121232184,366.257,1.92,960626,2.902,,,tests performed,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/10/5,7443292,38860,43925,210506,457,729.286,22487.107,117.401,132.703,635.965,1.381,2.203,1.06,6287,18.994,31434,94.966,,,,,787959,122020143,368.638,2.381,980494,2.962,,,tests performed,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/10/6,7488142,44850,44215,211212,706,703.857,22622.605,135.497,133.579,638.098,2.133,2.126,1.08,6502,19.643,32720,98.851,,,,,1198575,123218718,372.259,3.621,1014161,3.064,,,tests performed,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/10/7,7538997,50855,45572,212130,918,700.429,22776.244,153.639,137.679,640.871,2.773,2.116,1.1,6575,19.864,33584,101.461,,,,,1370361,124589079,376.399,4.14,1041164,3.145,,,tests performed,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/10/8,7597310,58313,47405.429,213099,969,716.857,22952.415,176.171,143.218,643.798,2.927,2.166,1.12,6694,20.223,34446,104.066,,,,,1386064,125975143,380.587,4.187,1069970,3.233,,,tests performed,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/10/9,7653210,55900,47617.286,214060,961,721.714,23121.295,168.881,143.858,646.702,2.903,2.18,1.12,6785,20.498,34989,105.706,,,,,1353939,127329082,384.677,4.09,1097890,3.317,,,tests performed,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/10/10,7707657,54447,48468.714,214695,635,714.286,23285.787,164.491,146.43,648.62,1.918,2.158,1.11,6752,20.399,34700,104.833,,,,,1072071,128401153,387.916,3.239,1114921,3.368,0.056,17.9,tests performed,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/10/11,7753980,46323,49935.429,215122,427,724.714,23425.734,139.948,150.861,649.91,1.29,2.189,1.1,6749,20.39,34609,104.558,824,2.489,9169,27.701,735185,129136338,390.137,2.221,1129165,3.411,,,tests performed,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/10/12,7795110,41130,50259.714,215472,350,709.429,23549.993,124.259,151.841,650.968,1.057,2.143,1.1,6866,20.743,35156,106.211,,,,,786031,129922369,392.512,2.375,1128889,3.411,,,tests performed,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/10/13,7846968,51858,51260.857,216254,782,720.286,23706.662,156.669,154.865,653.33,2.363,2.176,1.12,7096,21.438,36161,109.247,,,,,1030180,130952549,395.624,3.112,1104833,3.338,,,tests performed,,,66.2,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/10/14,7906419,59451,52488.857,217248,994,731.143,23886.271,179.609,158.575,656.333,3.003,2.209,1.15,7239,21.87,37176,112.313,,,,,1191248,132143797,399.223,3.599,1079245,3.261,,,tests performed,,,66.2,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/10/15,7970877,64458,53366.714,218060,812,708.714,24081.007,194.736,161.227,658.786,2.453,2.141,1.16,7302,22.06,37420,113.05,,,,,1247176,133390973,402.991,3.768,1059404,3.201,,,tests performed,,,66.2,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/10/16,8039443,68566,55176.143,218962,902,700.286,24288.153,207.146,166.694,661.511,2.725,2.116,1.16,7328,22.139,37470,113.202,,,,,1286197,134677170,406.876,3.886,1049727,3.171,,,tests performed,,,66.2,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/10/17,8096194,56751,55505.286,219717,755,717.429,24459.605,171.452,167.688,663.792,2.281,2.167,1.15,7466,22.556,37474,113.214,,,,,1081410,135758580,410.143,3.267,1051061,3.175,0.066,15.2,tests performed,,,66.2,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/10/18,8145485,49291,55929.286,220162,445,720,24608.519,148.914,168.969,665.137,1.344,2.175,1.14,7383,22.305,36536,110.38,838,2.532,11836,35.758,752359,136510939,412.416,2.273,1053514,3.183,,,tests performed,,,66.2,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/10/19,8212380,66895,59610,220620,458,735.429,24810.617,202.098,180.089,666.52,1.384,2.222,1.16,8069,24.377,37954,114.664,,,,,839760,137350699,414.953,2.537,1061190,3.206,,,tests performed,,,66.2,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/10/20,8273792,61412,60974.857,221536,916,754.571,24996.151,185.533,184.213,669.288,2.767,2.28,1.16,8213,24.812,39406,119.05,,,,,1226937,138577636,418.66,3.707,1089298,3.291,,,tests performed,,,66.2,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/10/21,8336799,63007,61482.857,222703,1167,779.286,25186.503,190.352,185.747,672.813,3.526,2.354,1.17,8291,25.048,40397,122.044,,,,,1423546,140001182,422.961,4.301,1122484,3.391,,,tests performed,,,66.2,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/10/22,8412298,75499,63060.143,223566,863,786.571,25414.594,228.092,190.513,675.421,2.607,2.376,1.19,8178,24.707,41125,124.244,,,,,1481719,141482901,427.437,4.476,1155990,3.492,,,tests performed,,,66.2,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/10/23,8493414,81116,64853,224518,952,793.714,25659.656,245.061,195.929,678.297,2.876,2.398,1.2,8340,25.196,41617,125.73,,,,,1426483,142909384,431.747,4.31,1176031,3.553,,,tests performed,,,66.2,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/10/24,8576057,82643,68551.857,225468,950,821.571,25909.331,249.675,207.104,681.167,2.87,2.482,1.19,8675,26.208,42087,127.15,,,,,1134659,144044043,435.175,3.428,1183638,3.576,0.073,13.7,tests performed,,,66.2,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/10/25,8637806,61749,70331.571,225857,389,813.571,26095.882,186.551,212.48,682.342,1.175,2.458,1.17,8590,25.951,41883,126.534,1029,3.109,26498,80.054,772811,144816854,437.51,2.335,1186559,3.585,,,tests performed,,,66.2,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/10/26,8704274,66468,70270.571,226339,482,817,26296.69,200.808,212.296,683.798,1.456,2.468,1.17,8942,27.015,43005,129.923,,,,,920315,145737169,440.29,2.78,1198067,3.62,,,tests performed,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/10/27,8780512,76238,72388.571,227301,962,823.571,26527.014,230.324,218.695,686.704,2.906,2.488,1.18,8997,27.181,44392,134.114,,,,,1291679,147028848,444.192,3.902,1207316,3.647,,,tests performed,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/10/28,8859310,78798,74644.429,228311,1010,801.143,26765.073,238.059,225.51,689.756,3.051,2.42,1.2,9134,27.595,45205,136.57,,,,,1429224,148458072,448.51,4.318,1208127,3.65,,,tests performed,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/10/29,8949782,90472,76783.429,229277,966,815.857,27038.4,273.327,231.972,692.674,2.918,2.465,1.22,9320,28.157,46220,139.636,,,,,1425992,149884064,452.818,4.308,1200166,3.626,,,tests performed,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/10/30,9048263,98481,79264.143,230308,1031,827.143,27335.923,297.523,239.467,695.789,3.115,2.499,1.22,9549,28.849,46856,141.558,,,,,1473500,151357564,457.27,4.452,1206883,3.646,,,tests performed,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/10/31,9137194,88931,80162.429,231201,893,819,27604.595,268.672,242.181,698.487,2.698,2.474,1.22,9613,29.042,47486,143.461,,,,,1191032,152548596,460.868,3.598,1214936,3.67,0.086,11.6,tests performed,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/11/1,9241521,104327,86245,231623,422,823.714,27919.78,315.185,260.557,699.762,1.275,2.489,1.21,9665,29.199,47615,143.851,1037,3.133,14454,43.667,877936,153426532,463.521,2.652,1229954,3.716,,,tests performed,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/11/2,9324616,83095,88620.286,232155,532,830.857,28170.82,251.04,267.733,701.369,1.607,2.51,1.24,9970,30.121,48773,147.349,,,,,983258,154409790,466.491,2.971,1238946,3.743,,,tests performed,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/11/3,9450988,126372,95782.286,233720,1565,917,28552.606,381.785,289.37,706.097,4.728,2.77,1.27,10530,31.812,50512,152.603,,,,,1318796,155728586,470.475,3.984,1242820,3.755,,,tests performed,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/11/4,9554518,103530,99315.429,234812,1092,928.714,28865.382,312.777,300.044,709.396,3.299,2.806,1.28,10892,32.906,52166,157.6,,,,,1569844,157298430,475.218,4.743,1262908,3.815,,,tests performed,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/11/5,9682196,127678,104630.571,235956,1144,954.143,29251.114,385.731,316.102,712.852,3.456,2.883,1.29,11046,33.371,53465,161.524,,,,,1629194,158927624,480.14,4.922,1291937,3.903,,,tests performed,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/11/6,9809038,126842,108682.143,237153,1197,977.857,29634.319,383.205,328.342,716.469,3.616,2.954,1.28,11213,33.876,54949,166.008,,,,,1613462,160541086,485.015,4.874,1311932,3.964,,,tests performed,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/11/7,9937298,128260,114300.571,238165,1012,994.857,30021.808,387.489,345.316,719.526,3.057,3.006,1.27,11215,33.882,56037,169.295,,,,,1409281,161950367,489.272,4.258,1343110,4.058,0.108,9.3,tests performed,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/11/8,10047724,110426,115171.857,238655,490,1004.571,30355.419,333.611,347.948,721.006,1.48,3.035,1.25,11223,33.906,56942,172.029,1362,4.115,17123,51.731,980209,162930576,492.233,2.961,1357721,4.102,,,tests performed,,,62.5,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/11/9,10169076,121352,120637.143,239338,683,1026.143,30722.038,366.619,364.46,723.07,2.063,3.1,1.26,11638,35.16,59394,179.437,,,,,1175979,164106555,495.786,3.553,1385252,4.185,,,tests performed,,,65.28,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
USA,North America,United States,2020/11/10,10308385,139309,122485.286,240714,1376,999.143,31142.908,420.87,370.043,727.227,4.157,3.019,1.27,12071,36.468,62138,187.727,,,,,1473968,165580523,500.239,4.453,1407420,4.252,,,tests performed,,,65.28,331002647,35.608,38.3,15.413,9.732,54225.446,1.2,151.089,10.79,19.1,24.6,,2.77,78.86,0.924
